Time [s],Channel 1
4.738652625,1
4.738714750,0
4.738777167,1
4.738839292,0
4.738901708,1
4.738963833,0
4.739026250,1
4.739088375,0
4.739150792,1
4.739212917,0
4.739275333,1
4.739337458,0
4.739399875,1
4.739462000,0
4.739524417,1
4.739586542,0
4.739648958,1
4.739711083,0
4.739773500,1
4.739835625,0
4.739898000,1
4.739960167,0
4.740022542,1
4.740084708,0
4.740147083,1
4.740209250,0
4.740271625,1
4.740333792,0
4.740396208,1
4.740458333,0
4.740520708,1
4.740582875,0
4.740645250,1
4.740707417,0
4.740769792,1
4.740831958,0
4.740894333,1
4.740956500,0
4.741018875,1
4.741081042,0
4.741143417,1
4.741205583,0
4.741267958,1
4.741330125,0
4.741392500,1
4.741454667,0
4.741517042,1
4.741579167,0
4.741641583,1
4.741703708,0
4.741766125,1
4.741828250,0
4.741890625,1
4.741952792,0
4.742015167,1
4.742077333,0
4.742139708,1
4.742201833,0
4.742264250,1
4.742326375,0
4.742388792,1
4.742450917,0
4.742513333,1
4.742575458,0
4.742637833,1
4.742700000,0
4.742762375,1
4.742824542,0
4.742886917,1
4.742949042,0
4.743011458,1
4.743073583,0
4.743136000,1
4.743198125,0
4.743260500,1
4.743322667,0
4.743385042,1
4.743447208,0
4.743509583,1
4.743571708,0
4.743634125,1
4.743696250,0
4.743758667,1
4.743820792,0
4.743883208,1
4.743945333,0
4.744007708,1
4.744069875,0
4.744132250,1
4.744194375,0
4.744256792,1
4.744318917,0
4.744381333,1
4.744443458,0
4.744505875,1
4.744568000,0
4.744630417,1
4.744692542,0
4.744754917,1
4.744817083,0
4.744879458,1
4.744941625,0
4.745004000,1
4.745066167,0
4.745128542,1
4.745190708,0
4.745253083,1
4.745315250,0
4.745377625,1
4.745439792,0
4.745502167,1
4.745564292,0
4.745626708,1
4.745688833,0
4.745751250,1
4.745813375,0
4.745875792,1
4.745937917,0
4.746000333,1
4.746062458,0
4.746124875,1
4.746187000,0
4.746249375,1
4.746311542,0
4.746373917,1
4.746436083,0
4.746498458,1
4.746560625,0
4.746623000,1
4.746685125,0
4.746747542,1
4.746809667,0
4.746872083,1
4.746934208,0
4.746996625,1
4.747058750,0
4.747121167,1
4.747183292,0
4.747245667,1
4.747307833,0
4.747370208,1
4.747432375,0
4.747494750,1
4.747556917,0
4.747619292,1
4.747681417,0
4.747743833,1
4.747805958,0
4.747868375,1
4.747930500,0
4.747992917,1
4.748055042,0
4.748117458,1
4.748179583,0
4.748242000,1
4.748304125,0
4.748366542,1
4.748428667,0
4.748491042,1
4.748553208,0
4.748615583,1
4.748677750,0
4.748740125,1
4.748802292,0
4.748864667,1
4.748926833,0
4.748989208,1
4.749051375,0
4.749113750,1
4.749175875,0
4.749238292,1
4.749300417,0
4.749362792,1
4.749424958,0
4.749487333,1
4.749549458,0
4.749611875,1
4.749674000,0
4.749736417,1
4.749798542,0
4.749860958,1
4.749923083,0
4.749985500,1
4.750047625,0
4.750110000,1
4.750172167,0
4.750234542,1
4.750296708,0
4.750359083,1
4.750421250,0
4.750483625,1
4.750545750,0
4.750608167,1
4.750670292,0
4.750732708,1
4.750794833,0
4.750857250,1
4.750919375,0
4.750981750,1
4.751043917,0
4.751106292,1
4.751168458,0
4.751230833,1
4.751293000,0
4.751355375,1
4.751417500,0
4.751479917,1
4.751542042,0
4.751604458,1
4.751666583,0
4.751729000,1
4.751791125,0
4.751853542,1
4.751915667,0
4.751978083,1
4.752040250,0
4.752102625,1
4.752164750,0
4.752227167,1
4.752289333,0
4.752351708,1
4.752413875,0
4.752476250,1
4.752538417,0
4.752600792,1
4.752662958,0
4.752725333,1
4.752787500,0
4.752849875,1
4.752912000,0
4.752974417,1
4.753036583,0
4.753098958,1
4.753161125,0
4.753223500,1
4.753285667,0
4.753348042,1
4.753410208,0
4.753472583,1
4.753534750,0
4.753597167,1
4.753659292,0
4.753721708,1
4.753783833,0
4.753846250,1
4.753908375,0
4.753970750,1
4.754032917,0
4.754095292,1
4.754157458,0
4.754219833,1
4.754282000,0
4.754344375,1
4.754406542,0
4.754468917,1
4.754531083,0
4.754593458,1
4.754655625,0
4.754718000,1
4.754780125,0
4.754842542,1
4.754904708,0
4.754967083,1
4.755029250,0
4.755091625,1
4.755153750,0
4.755216167,1
4.755278292,0
4.755340708,1
4.755402833,0
4.755465250,1
4.755527375,0
4.755589792,1
4.755651917,0
4.755714333,1
4.755776458,0
4.755838875,1
4.755901000,0
4.755963417,1
4.756025542,0
4.756087958,1
4.756150083,0
4.756212500,1
4.756274625,0
4.756337000,1
4.756399167,0
4.756461542,1
4.756523708,0
4.756586083,1
4.756648250,0
4.756710625,1
4.756772792,0
4.756835167,1
4.756897333,0
4.756959708,1
4.757021875,0
4.757084250,1
4.757146417,0
4.757208792,1
4.757270958,0
4.757333375,1
4.757395500,0
4.757457917,1
4.757520042,0
4.757582458,1
4.757644583,0
4.757707000,1
4.757769125,0
4.757831542,1
4.757893667,0
4.757956083,1
4.758018208,0
4.758080625,1
4.758142750,0
4.758205167,1
4.758267292,0
4.758329708,1
4.758391833,0
4.758454250,1
4.758516375,0
4.758578792,1
4.758640917,0
4.758703333,1
4.758765458,0
4.758827833,1
4.758890000,0
4.758952375,1
4.759014542,0
4.759076917,1
4.759139083,0
4.759201458,1
4.759263625,0
4.759326000,1
4.759388125,0
4.759450542,1
4.759512667,0
4.759575083,1
4.759637208,0
4.759699625,1
4.759761750,0
4.759824167,1
4.759886292,0
4.759948708,1
4.760010833,0
4.760073250,1
4.760135375,0
4.760197792,1
4.760259958,0
4.760322333,1
4.760384458,0
4.760446875,1
4.760509000,0
4.760571417,1
4.760633542,0
4.760695958,1
4.760758083,0
4.760820500,1
4.760882625,0
4.760945042,1
4.761007208,0
4.761069583,1
4.761131750,0
4.761194125,1
4.761256250,0
4.761318667,1
4.761380792,0
4.761443208,1
4.761505333,0
4.761567750,1
4.761629875,0
4.761692292,1
4.761754417,0
4.761816792,1
4.761878958,0
4.761941333,1
4.762003500,0
4.762065875,1
4.762128042,0
4.762190417,1
4.762252583,0
4.762314958,1
4.762377125,0
4.762439500,1
4.762501625,0
4.762564042,1
4.762626167,0
4.762688583,1
4.762750708,0
4.762813125,1
4.762875250,0
4.762937667,1
4.762999792,0
4.763062167,1
4.763124333,0
4.763186708,1
4.763248875,0
4.763311250,1
4.763373417,0
4.763435792,1
4.763497917,0
4.763560333,1
4.763622458,0
4.763684833,1
4.763747000,0
4.763809375,1
4.763871500,0
4.763933917,1
4.763996042,0
4.764058417,1
4.764120583,0
4.764182958,1
4.764245125,0
4.764307500,1
4.764369625,0
4.764432042,1
4.764494167,0
4.764556583,1
4.764618708,0
4.764681083,1
4.764743250,0
4.764805625,1
4.764867750,0
4.764930167,1
4.764992292,0
4.765054708,1
4.765116833,0
4.765179250,1
4.765241375,0
4.765303792,1
4.765365917,0
4.765428333,1
4.765490458,0
4.765552833,1
4.765615000,0
4.765677375,1
4.765739500,0
4.765801875,1
4.765864042,0
4.765926417,1
4.765988583,0
4.766050958,1
4.766113083,0
4.766175500,1
4.766237625,0
4.766300042,1
4.766362167,0
4.766424583,1
4.766486708,0
4.766549083,1
4.766611250,0
4.766673625,1
4.766735750,0
4.766798167,1
4.766860292,0
4.766922708,1
4.766984833,0
4.767047250,1
4.767109375,0
4.767171792,1
4.767233917,0
4.767296292,1
4.767358458,0
4.767420833,1
4.767483000,0
4.767545375,1
4.767607542,0
4.767669917,1
4.767732083,0
4.767794458,1
4.767856583,0
4.767919000,1
4.767981125,0
4.768043542,1
4.768105667,0
4.768168083,1
4.768230208,0
4.768292583,1
4.768354750,0
4.768417125,1
4.768479292,0
4.768541667,1
4.768603833,0
4.768666208,1
4.768728375,0
4.768790750,1
4.768852917,0
4.768915292,1
4.768977458,0
4.769039833,1
4.769102000,0
4.769164375,1
4.769226542,0
4.769288917,1
4.769351083,0
4.769413458,1
4.769475583,0
4.769538000,1
4.769600125,0
4.769662542,1
4.769724667,0
4.769787083,1
4.769849208,0
4.769911625,1
4.769973750,0
4.770036125,1
4.770098292,0
4.770160667,1
4.770222833,0
4.770285208,1
4.770347333,0
4.770409750,1
4.770471875,0
4.770534292,1
4.770596417,0
4.770658792,1
4.770720958,0
4.770783333,1
4.770845500,0
4.770907875,1
4.770970000,0
4.771032417,1
4.771094542,0
4.771156958,1
4.771219083,0
4.771281458,1
4.771343625,0
4.771406000,1
4.771468167,0
4.771530542,1
4.771592667,0
4.771655083,1
4.771717208,0
4.771779625,1
4.771841750,0
4.771904125,1
4.771966292,0
4.772028667,1
4.772090833,0
4.772153208,1
4.772215333,0
4.772277750,1
4.772339875,0
4.772402292,1
4.772464417,0
4.772526833,1
4.772588958,0
4.772651333,1
4.772713500,0
4.772775875,1
4.772838042,0
4.772900417,1
4.772962583,0
4.773024958,1
4.773087125,0
4.773149500,1
4.773211667,0
4.773274042,1
4.773336167,0
4.773398583,1
4.773460708,0
4.773523125,1
4.773585250,0
4.773647667,1
4.773709792,0
4.773772167,1
4.773834333,0
4.773896708,1
4.773958875,0
4.774021250,1
4.774083417,0
4.774145792,1
4.774207917,0
4.774270333,1
4.774332458,0
4.774394833,1
4.774457000,0
4.774519375,1
4.774581500,0
4.774643917,1
4.774706042,0
4.774768458,1
4.774830583,0
4.774892958,1
4.774955125,0
4.775017500,1
4.775079667,0
4.775142042,1
4.775204208,0
4.775266583,1
4.775328708,0
4.775391125,1
4.775453250,0
4.775515667,1
4.775577792,0
4.775640167,1
4.775702333,0
4.775764708,1
4.775826875,0
4.775889250,1
4.775951417,0
4.776013792,1
4.776075958,0
4.776138333,1
4.776200458,0
4.776262875,1
4.776325000,0
4.776387417,1
4.776449542,0
4.776511917,1
4.776574083,0
4.776636458,1
4.776698583,0
4.776761000,1
4.776823125,0
4.776885542,1
4.776947667,0
4.777010083,1
4.777072208,0
4.777134625,1
4.777196750,0
4.777259125,1
4.777321292,0
4.777383667,1
4.777445792,0
4.777508208,1
4.777570333,0
4.777632708,1
4.777694875,0
4.777757250,1
4.777819375,0
4.777881792,1
4.777943917,0
4.778006333,1
4.778068458,0
4.778130875,1
4.778193000,0
4.778255375,1
4.778317542,0
4.778379917,1
4.778442083,0
4.778504458,1
4.778566583,0
4.778629000,1
4.778691125,0
4.778753542,1
4.778815667,0
4.778878042,1
4.778940208,0
4.779002583,1
4.779064750,0
4.779127125,1
4.779189250,0
4.779251667,1
4.779313792,0
4.779376208,1
4.779438333,0
4.779500750,1
4.779562875,0
4.779625250,1
4.779687417,0
4.779749792,1
4.779811958,0
4.779874333,1
4.779936458,0
4.779998875,1
4.780061000,0
4.780123417,1
4.780185583,0
4.780247958,1
4.780310125,0
4.780372500,1
4.780434667,0
4.780497042,1
4.780559208,0
4.780621625,1
4.780683750,0
4.780746167,1
4.780808292,0
4.780870708,1
4.780932833,0
4.780995250,1
4.781057375,0
4.781119792,1
4.781181917,0
4.781244333,1
4.781306458,0
4.781368875,1
4.781431000,0
4.781493417,1
4.781555542,0
4.781617958,1
4.781680083,0
4.781742500,1
4.781804625,0
4.781867042,1
4.781929167,0
4.781991583,1
4.782053750,0
4.782116125,1
4.782178292,0
4.782240667,1
4.782302792,0
4.782365208,1
4.782427333,0
4.782489750,1
4.782551875,0
4.782614292,1
4.782676417,0
4.782738833,1
4.782800958,0
4.782863375,1
4.782925500,0
4.782987917,1
4.783050042,0
4.783112458,1
4.783174583,0
4.783237000,1
4.783299125,0
4.783361542,1
4.783423667,0
4.783486083,1
4.783548208,0
4.783610583,1
4.783672750,0
4.783735125,1
4.783797292,0
4.783859667,1
4.783921833,0
4.783984208,1
4.784046375,0
4.784108750,1
4.784170917,0
4.784233333,1
4.784295458,0
4.784357875,1
4.784420000,0
4.784482375,1
4.784544542,0
4.784606917,1
4.784669083,0
4.784731458,1
4.784793625,0
4.784856000,1
4.784918167,0
4.784980542,1
4.785042667,0
4.785105083,1
4.785167250,0
4.785229625,1
4.785291750,0
4.785354167,1
4.785416292,0
4.785478708,1
4.785540833,0
4.785603208,1
4.785665375,0
4.785727750,1
4.785789917,0
4.785852292,1
4.785914417,0
4.785976833,1
4.786038958,0
4.786101375,1
4.786163500,0
4.786225917,1
4.786288042,0
4.786350458,1
4.786412583,0
4.786475000,1
4.786537125,0
4.786599542,1
4.786661667,0
4.786724042,1
4.786786208,0
4.786848583,1
4.786910750,0
4.786973125,1
4.787035292,0
4.787097667,1
4.787159833,0
4.787222208,1
4.787284375,0
4.787346750,1
4.787408917,0
4.787471292,1
4.787533417,0
4.787595833,1
4.787657958,0
4.787720375,1
4.787782500,0
4.787844875,1
4.787907042,0
4.787969417,1
4.788031583,0
4.788093958,1
4.788156125,0
4.788218500,1
4.788280625,0
4.788343042,1
4.788405167,0
4.788467583,1
4.788529708,0
4.788592125,1
4.788654250,0
4.788716667,1
4.788778792,0
4.788841167,1
4.788903333,0
4.788965708,1
4.789027875,0
4.789090250,1
4.789152417,0
4.789214792,1
4.789276958,0
4.789339333,1
4.789401500,0
4.789463875,1
4.789526042,0
4.789588417,1
4.789650583,0
4.789712958,1
4.789775083,0
4.789837500,1
4.789899625,0
4.789962042,1
4.790024167,0
4.790086583,1
4.790148708,0
4.790211125,1
4.790273250,0
4.790335625,1
4.790397792,0
4.790460208,1
4.790522333,0
4.790584750,1
4.790646875,0
4.790709292,1
4.790771417,0
4.790833792,1
4.790895958,0
4.790958333,1
4.791020458,0
4.791082875,1
4.791145000,0
4.791207417,1
4.791269542,0
4.791331958,1
4.791394083,0
4.791456458,1
4.791518625,0
4.791581000,1
4.791643125,0
4.791705542,1
4.791767667,0
4.791830042,1
4.791892208,0
4.791954583,1
4.792016708,0
4.792079125,1
4.792141250,0
4.792203625,1
4.792265792,0
4.792328167,1
4.792390333,0
4.792452708,1
4.792514875,0
4.792577250,1
4.792639375,0
4.792701792,1
4.792763917,0
4.792826333,1
4.792888458,0
4.792950833,1
4.793012958,0
4.793075375,1
4.793137500,0
4.793199875,1
4.793262042,0
4.793324417,1
4.793386583,0
4.793448958,1
4.793511083,0
4.793573500,1
4.793635625,0
4.793698042,1
4.793760167,0
4.793822583,1
4.793884708,0
4.793947083,1
4.794009250,0
4.794071625,1
4.794133750,0
4.794196167,1
4.794258292,0
4.794320708,1
4.794382833,0
4.794445250,1
4.794507375,0
4.794569750,1
4.794631917,0
4.794694292,1
4.794756458,0
4.794818833,1
4.794881000,0
4.794943375,1
4.795005500,0
4.795067917,1
4.795130042,0
4.795192458,1
4.795254583,0
4.795317000,1
4.795379125,0
4.795441500,1
4.795503667,0
4.795566042,1
4.795628208,0
4.795690583,1
4.795752750,0
4.795815125,1
4.795877292,0
4.795939667,1
4.796001833,0
4.796064208,1
4.796126375,0
4.796188750,1
4.796250917,0
4.796313292,1
4.796375458,0
4.796437833,1
4.796499958,0
4.796562375,1
4.796624500,0
4.796686917,1
4.796749042,0
4.796811458,1
4.796873583,0
4.796935958,1
4.796998125,0
4.797060500,1
4.797122667,0
4.797185042,1
4.797247208,0
4.797309583,1
4.797371708,0
4.797434125,1
4.797496250,0
4.797558667,1
4.797620792,0
4.797683208,1
4.797745333,0
4.797807750,1
4.797869875,0
4.797932292,1
4.797994417,0
4.798056792,1
4.798118958,0
4.798181333,1
4.798243500,0
4.798305917,1
4.798368042,0
4.798430417,1
4.798492583,0
4.798554958,1
4.798617125,0
4.798679500,1
4.798741667,0
4.798804042,1
4.798866208,0
4.798928583,1
4.798990750,0
4.799053125,1
4.799115292,0
4.799177667,1
4.799239833,0
4.799302208,1
4.799364375,0
4.799426750,1
4.799488917,0
4.799551292,1
4.799613458,0
4.799675875,1
4.799738000,0
4.799800417,1
4.799862542,0
4.799924958,1
4.799987083,0
4.800049500,1
4.800111625,0
4.800174042,1
4.800236167,0
4.800298583,1
4.800360708,0
4.800423083,1
4.800485250,0
4.800547625,1
4.800609750,0
4.800672167,1
4.800734292,0
4.800796708,1
4.800858833,0
4.800921250,1
4.800983375,0
4.801045792,1
4.801107917,0
4.801170292,1
4.801232458,0
4.801294833,1
4.801357000,0
4.801419375,1
4.801481542,0
4.801543917,1
4.801606083,0
4.801668458,1
4.801730583,0
4.801793000,1
4.801855125,0
4.801917542,1
4.801979667,0
4.802042083,1
4.802104208,0
4.802166625,1
4.802228750,0
4.802291125,1
4.802353292,0
4.802415667,1
4.802477792,0
4.802540208,1
4.802602333,0
4.802664750,1
4.802726875,0
4.802789292,1
4.802851417,0
4.802913792,1
4.802975958,0
4.803038333,1
4.803100500,0
4.803162875,1
4.803225000,0
4.803287417,1
4.803349542,0
4.803411958,1
4.803474083,0
4.803536500,1
4.803598625,0
4.803661000,1
4.803723167,0
4.803785542,1
4.803847667,0
4.803910083,1
4.803972208,0
4.804034625,1
4.804096750,0
4.804159167,1
4.804221292,0
4.804283708,1
4.804345833,0
4.804408250,1
4.804470375,0
4.804532750,1
4.804594917,0
4.804657292,1
4.804719458,0
4.804781833,1
4.804844000,0
4.804906375,1
4.804968542,0
4.805030917,1
4.805093083,0
4.805155458,1
4.805217625,0
4.805280000,1
4.805342125,0
4.805404542,1
4.805466667,0
4.805529083,1
4.805591208,0
4.805653625,1
4.805715750,0
4.805778167,1
4.805840292,0
4.805902708,1
4.805964833,0
4.806027208,1
4.806089375,0
4.806151750,1
4.806213917,0
4.806276292,1
4.806338417,0
4.806400833,1
4.806462958,0
4.806525375,1
4.806587500,0
4.806649917,1
4.806712042,0
4.806774417,1
4.806836583,0
4.806898958,1
4.806961125,0
4.807023500,1
4.807085625,0
4.807148042,1
4.807210167,0
4.807272583,1
4.807334708,0
4.807397125,1
4.807459250,0
4.807521625,1
4.807583792,0
4.807646167,1
4.807708292,0
4.807770708,1
4.807832833,0
4.807895250,1
4.807957375,0
4.808019792,1
4.808081917,0
4.808144333,1
4.808206500,0
4.808268875,1
4.808331042,0
4.808393417,1
4.808455583,0
4.808517958,1
4.808580125,0
4.808642500,1
4.808704667,0
4.808767042,1
4.808829167,0
4.808891583,1
4.808953708,0
4.809016125,1
4.809078250,0
4.809140667,1
4.809202792,0
4.809265208,1
4.809327333,0
4.809389750,1
4.809451875,0
4.809514292,1
4.809576458,0
4.809638833,1
4.809701000,0
4.809763375,1
4.809825542,0
4.809887917,1
4.809950042,0
4.810012458,1
4.810074583,0
4.810136958,1
4.810199125,0
4.810261500,1
4.810323667,0
4.810386042,1
4.810448208,0
4.810510583,1
4.810572708,0
4.810635125,1
4.810697250,0
4.810759667,1
4.810821792,0
4.810884167,1
4.810946333,0
4.811008708,1
4.811070875,0
4.811133250,1
4.811195417,0
4.811257792,1
4.811319917,0
4.811382333,1
4.811444458,0
4.811506875,1
4.811569000,0
4.811631417,1
4.811693542,0
4.811755917,1
4.811818083,0
4.811880458,1
4.811942625,0
4.812005000,1
4.812067125,0
4.812129542,1
4.812191667,0
4.812254042,1
4.812316208,0
4.812378583,1
4.812440708,0
4.812503125,1
4.812565250,0
4.812627667,1
4.812689792,0
4.812752167,1
4.812814333,0
4.812876708,1
4.812938833,0
4.813001250,1
4.813063375,0
4.813125750,1
4.813187917,0
4.813250292,1
4.813312417,0
4.813374833,1
4.813437000,0
4.813499375,1
4.813561500,0
4.813623917,1
4.813686042,0
4.813748458,1
4.813810583,0
4.813872958,1
4.813935125,0
4.813997500,1
4.814059667,0
4.814122042,1
4.814184208,0
4.814246583,1
4.814308750,0
4.814371125,1
4.814433250,0
4.814495667,1
4.814557792,0
4.814620167,1
4.814682333,0
4.814744708,1
4.814806875,0
4.814869250,1
4.814931417,0
4.814993792,1
4.815055917,0
4.815118333,1
4.815180458,0
4.815242875,1
4.815305000,0
4.815367375,1
4.815429542,0
4.815491917,1
4.815554042,0
4.815616458,1
4.815678583,0
4.815741000,1
4.815803125,0
4.815865542,1
4.815927667,0
4.815990083,1
4.816052208,0
4.816114625,1
4.816176750,0
4.816239167,1
4.816301292,0
4.816363667,1
4.816425833,0
4.816488208,1
4.816550375,0
4.816612792,1
4.816674917,0
4.816737292,1
4.816799458,0
4.816861833,1
4.816924000,0
4.816986375,1
4.817048542,0
4.817110917,1
4.817173083,0
4.817235458,1
4.817297625,0
4.817360000,1
4.817422167,0
4.817484542,1
4.817546667,0
4.817609083,1
4.817671208,0
4.817733625,1
4.817795750,0
4.817858167,1
4.817920292,0
4.817982667,1
4.818044833,0
4.818107208,1
4.818169375,0
4.818231750,1
4.818293875,0
4.818356292,1
4.818418417,0
4.818480833,1
4.818542958,0
4.818605333,1
4.818667500,0
4.818729875,1
4.818792000,0
4.818854417,1
4.818916542,0
4.818978958,1
4.819041083,0
4.819103458,1
4.819165625,0
4.819228000,1
4.819290167,0
4.819352542,1
4.819414708,0
4.819477083,1
4.819539208,0
4.819601625,1
4.819663750,0
4.819726167,1
4.819788292,0
4.819850708,1
4.819912875,0
4.819975250,1
4.820037375,0
4.820099792,1
4.820161917,0
4.820224333,1
4.820286458,0
4.820348875,1
4.820411000,0
4.820473417,1
4.820535542,0
4.820597958,1
4.820660083,0
4.820722500,1
4.820784625,0
4.820847042,1
4.820909167,0
4.820971583,1
4.821033708,0
4.821096083,1
4.821158250,0
4.821220625,1
4.821282792,0
4.821345167,1
4.821407292,0
4.821469708,1
4.821531833,0
4.821594250,1
4.821656375,0
4.821718750,1
4.821780917,0
4.821843292,1
4.821905458,0
4.821967833,1
4.822030000,0
4.822092375,1
4.822154542,0
4.822216958,1
4.822279083,0
4.822341500,1
4.822403625,0
4.822466000,1
4.822528167,0
4.822590542,1
4.822652708,0
4.822715083,1
4.822777208,0
4.822839625,1
4.822901750,0
4.822964125,1
4.823026292,0
4.823088667,1
4.823150833,0
4.823213208,1
4.823275375,0
4.823337750,1
4.823399875,0
4.823462292,1
4.823524417,0
4.823586833,1
4.823648958,0
4.823711333,1
4.823773500,0
4.823835875,1
4.823898042,0
4.823960417,1
4.824022583,0
4.824084958,1
4.824147083,0
4.824209500,1
4.824271625,0
4.824334000,1
4.824396167,0
4.824458542,1
4.824520708,0
4.824583083,1
4.824645208,0
4.824707625,1
4.824769750,0
4.824832167,1
4.824894292,0
4.824956667,1
4.825018833,0
4.825081208,1
4.825143375,0
4.825205750,1
4.825267875,0
4.825330292,1
4.825392417,0
4.825454833,1
4.825516958,0
4.825579333,1
4.825641458,0
4.825703875,1
4.825766000,0
4.825828417,1
4.825890542,0
4.825952958,1
4.826015083,0
4.826077500,1
4.826139625,0
4.826202000,1
4.826264167,0
4.826326542,1
4.826388667,0
4.826451083,1
4.826513208,0
4.826575583,1
4.826637750,0
4.826700125,1
4.826762250,0
4.826824667,1
4.826886792,0
4.826949167,1
4.827011292,0
4.827073708,1
4.827135833,0
4.827198208,1
4.827260375,0
4.827322750,1
4.827384875,0
4.827447292,1
4.827509417,0
4.827571833,1
4.827633958,0
4.827696375,1
4.827758500,0
4.827820917,1
4.827883042,0
4.827945417,1
4.828007542,0
4.828069958,1
4.828132083,0
4.828194458,1
4.828256625,0
4.828319000,1
4.828381125,0
4.828443542,1
4.828505667,0
4.828568042,1
4.828630208,0
4.828692583,1
4.828754750,0
4.828817125,1
4.828879250,0
4.828941667,1
4.829003792,0
4.829066167,1
4.829128333,0
4.829190708,1
4.829252875,0
4.829315250,1
4.829377417,0
4.829439792,1
4.829501958,0
4.829564333,1
4.829626500,0
4.829688875,1
4.829751000,0
4.829813417,1
4.829875542,0
4.829937958,1
4.830000083,0
4.830062500,1
4.830124625,0
4.830187000,1
4.830249167,0
4.830311542,1
4.830373708,0
4.830436083,1
4.830498208,0
4.830560625,1
4.830622750,0
4.830685125,1
4.830747292,0
4.830809667,1
4.830871792,0
4.830934208,1
4.830996333,0
4.831058750,1
4.831120875,0
4.831183292,1
4.831245417,0
4.831307833,1
4.831369958,0
4.831432333,1
4.831494500,0
4.831556875,1
4.831619042,0
4.831681417,1
4.831743542,0
4.831805958,1
4.831868083,0
4.831930458,1
4.831992625,0
4.832055000,1
4.832117125,0
4.832179542,1
4.832241667,0
4.832304042,1
4.832366208,0
4.832428583,1
4.832490708,0
4.832553125,1
4.832615250,0
4.832677625,1
4.832739792,0
4.832802167,1
4.832864333,0
4.832926708,1
4.832988833,0
4.833051250,1
4.833113375,0
4.833175750,1
4.833237917,0
4.833300292,1
4.833362417,0
4.833424833,1
4.833486958,0
4.833549375,1
4.833611500,0
4.833673875,1
4.833736042,0
4.833798417,1
4.833860542,0
4.833922958,1
4.833985083,0
4.834047458,1
4.834109625,0
4.834172000,1
4.834234167,0
4.834296542,1
4.834358667,0
4.834421083,1
4.834483208,0
4.834545583,1
4.834607750,0
4.834670125,1
4.834732292,0
4.834794667,1
4.834856792,0
4.834919208,1
4.834981333,0
4.835043750,1
4.835105875,0
4.835168250,1
4.835230417,0
4.835292792,1
4.835354958,0
4.835417333,1
4.835479458,0
4.835541875,1
4.835604000,0
4.835666417,1
4.835728542,0
4.835790958,1
4.835853083,0
4.835915500,1
4.835977625,0
4.836040000,1
4.836102167,0
4.836164542,1
4.836226667,0
4.836289083,1
4.836351208,0
4.836413625,1
4.836475750,0
4.836538167,1
4.836600292,0
4.836662667,1
4.836724833,0
4.836787208,1
4.836849375,0
4.836911750,1
4.836973875,0
4.837036292,1
4.837098417,0
4.837160792,1
4.837222958,0
4.837285333,1
4.837347500,0
4.837409875,1
4.837472000,0
4.837534417,1
4.837596542,0
4.837658917,1
4.837721083,0
4.837783458,1
4.837845625,0
4.837908000,1
4.837970125,0
4.838032542,1
4.838094667,0
4.838157083,1
4.838219208,0
4.838281625,1
4.838343750,0
4.838406125,1
4.838468292,0
4.838530667,1
4.838592833,0
4.838655208,1
4.838717375,0
4.838779750,1
4.838841875,0
4.838904292,1
4.838966417,0
4.839028833,1
4.839090958,0
4.839153333,1
4.839215500,0
4.839277875,1
4.839340042,0
4.839402417,1
4.839464542,0
4.839526958,1
4.839589083,0
4.839651458,1
4.839713625,0
4.839776000,1
4.839838167,0
4.839900542,1
4.839962708,0
4.840025083,1
4.840087250,0
4.840149625,1
4.840211792,0
4.840274167,1
4.840336292,0
4.840398708,1
4.840460833,0
4.840523250,1
4.840585375,0
4.840647750,1
4.840709917,0
4.840772292,1
4.840834458,0
4.840896833,1
4.840958958,0
4.841021375,1
4.841083500,0
4.841145917,1
4.841208042,0
4.841270417,1
4.841332583,0
4.841394958,1
4.841457125,0
4.841519500,1
4.841581667,0
4.841644042,1
4.841706167,0
4.841768542,1
4.841830708,0
4.841893083,1
4.841955250,0
4.842017625,1
4.842079750,0
4.842142167,1
4.842204292,0
4.842266667,1
4.842328833,0
4.842391208,1
4.842453375,0
4.842515750,1
4.842577917,0
4.842640292,1
4.842702458,0
4.842764833,1
4.842827000,0
4.842889375,1
4.842951500,0
4.843013917,1
4.843076042,0
4.843138417,1
4.843200583,0
4.843262958,1
4.843325083,0
4.843387500,1
4.843449625,0
4.843512000,1
4.843574167,0
4.843636542,1
4.843698708,0
4.843761083,1
4.843823208,0
4.843885625,1
4.843947750,0
4.844010125,1
4.844072292,0
4.844134667,1
4.844196833,0
4.844259208,1
4.844321375,0
4.844383750,1
4.844445875,0
4.844508292,1
4.844570417,0
4.844632792,1
4.844694958,0
4.844757333,1
4.844819458,0
4.844881875,1
4.844944000,0
4.845006417,1
4.845068542,0
4.845130958,1
4.845193083,0
4.845255458,1
4.845317625,0
4.845380000,1
4.845442167,0
4.845504542,1
4.845566667,0
4.845629083,1
4.845691208,0
4.845753583,1
4.845815750,0
4.845878125,1
4.845940292,0
4.846002667,1
4.846064833,0
4.846127208,1
4.846189333,0
4.846251708,1
4.846313875,0
4.846376250,1
4.846438375,0
4.846500792,1
4.846562917,0
4.846625292,1
4.846687458,0
4.846749833,1
4.846811958,0
4.846874375,1
4.846936500,0
4.846998875,1
4.847061042,0
4.847123417,1
4.847185542,0
4.847247958,1
4.847310083,0
4.847372458,1
4.847434625,0
